ensembl	symbol	datatype	CCRCC.val	CCRCC.pval	COAD.val	COAD.pval	HNSCC.val	HNSCC.pval	LSCC.val	LSCC.pval	LUAD.val	LUAD.pval	OV.val	OV.pval	PDAC.val	PDAC.pval	UCEC.val	UCEC.pval	metap
ENSG00000123485	HJURP	protein	NA	NA	NA	NA	NA	NA	 3.5e-01	 4.8e-06	NA	NA	NA	NA	NA	NA	NA	NA	  4.8e-06
ENSG00000168509	HJV	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000156515	HK1	protein	 1.2e-01	 9.3e-04	-2.2e-01	-4.4e-11	-3.0e-01	-1.6e-07	 3.2e-01	 1.1e-14	 2.9e-01	 3.4e-15	NA	NA	 9.0e-01	 5.6e-19	 1.5e-01	 9.2e-02	  2.5e-11
ENSG00000159399	HK2	protein	 1.6e+00	 8.1e-31	 2.0e-02	 6.7e-01	 4.2e-01	 1.3e-09	 7.7e-01	 2.7e-24	 2.5e-01	 7.5e-04	 3.9e-01	 6.6e-03	 1.3e+00	 1.1e-19	 9.3e-01	 1.3e-08	  2.3e-67
ENSG00000160883	HK3	protein	 8.6e-01	 1.1e-24	 4.5e-01	 2.3e-11	 8.2e-01	 5.5e-18	-3.9e-01	-6.4e-10	-2.8e-01	-4.8e-07	-3.3e-01	-1.5e-02	 9.7e-01	 3.2e-14	 7.1e-01	 3.4e-05	  5.7e-17
ENSG00000156510	HKDC1	protein	-2.0e-01	-4.2e-02	 9.0e-01	 3.3e-12	-1.8e-01	-4.1e-02	-2.4e-01	-6.2e-02	 5.4e-01	 4.8e-08	 1.3e-02	 9.5e-01	 8.2e-02	 5.3e-01	 7.7e-01	 3.8e-04	  1.5e-04
ENSG00000206503	HLA-A	protein	 8.1e-01	 5.1e-17	 1.4e-01	 8.1e-02	 5.8e-01	 2.9e-08	-1.9e-01	-6.0e-02	-1.0e-01	-2.1e-01	-2.9e-01	-3.2e-01	 6.6e-01	 2.8e-06	 6.8e-01	 1.8e-03	  7.3e-12
ENSG00000234745	HLA-B	protein	 9.7e-01	 4.0e-16	 2.0e-03	 9.8e-01	 6.9e-01	 1.9e-10	-1.4e-01	-7.2e-02	-1.9e-01	-1.6e-02	-5.5e-01	-3.7e-03	 2.5e-01	 4.3e-02	 2.8e-02	 9.0e-01	  7.2e-04
ENSG00000204525	HLA-C	protein	 6.8e-01	 1.9e-12	 6.7e-02	 2.8e-01	 1.1e+00	 1.1e-17	-3.6e-02	-6.2e-01	-1.0e-01	-1.9e-01	-1.3e-01	-3.7e-01	 5.6e-01	 3.8e-06	NA	NA	  2.1e-12
ENSG00000204257	HLA-DMA	protein	 9.6e-01	 8.4e-24	-3.1e-01	-3.2e-03	 9.4e-01	 6.4e-13	-9.0e-01	-2.4e-19	-3.8e-01	-6.6e-07	 4.1e-01	 5.2e-03	 3.1e-01	 7.5e-02	 4.8e-01	 5.8e-03	  2.8e-03
ENSG00000242574	HLA-DMB	protein	 5.5e-01	 8.2e-04	-1.5e-01	-3.1e-01	 8.2e-01	 2.7e-05	-9.1e-01	-2.1e-18	-1.0e-01	-2.1e-01	 1.3e-01	 1.8e-01	 2.3e-01	 7.6e-02	 2.3e-01	 1.8e-01	  5.9e-01
ENSG00000204252	HLA-DOA	protein	NA	NA	NA	NA	NA	NA	-4.4e-01	-1.9e-10	-3.6e-01	-8.6e-10	-1.0e-01	-6.2e-01	-4.4e-01	-4.9e-02	NA	NA	 -7.0e-14
ENSG00000241106	HLA-DOB	protein	NA	NA	NA	NA	NA	NA	 9.4e-02	 5.0e-01	 4.9e-01	 6.9e-04	NA	NA	NA	NA	NA	NA	  4.0e-03
ENSG00000231389	HLA-DPA1	protein	 8.3e-01	 3.4e-26	-1.8e-01	-6.3e-03	 2.3e-01	 1.2e-03	-7.8e-01	-1.6e-15	-2.7e-01	-1.8e-03	 2.4e-01	 9.4e-02	 5.4e-01	 3.3e-05	 1.8e-01	 2.6e-01	  1.4e-02
ENSG00000223865	HLA-DPB1	protein	 7.9e-01	 5.3e-23	-6.0e-02	-3.1e-01	 2.5e-01	 2.5e-04	-8.1e-01	-2.1e-24	-3.1e-01	-4.4e-08	-1.1e-02	-9.1e-01	 6.8e-01	 3.3e-06	 2.7e-01	 3.8e-02	  5.3e-02
ENSG00000196735	HLA-DQA1	protein	 1.3e+00	 1.9e-09	-2.8e-01	-2.9e-02	 4.5e-01	 2.3e-02	-3.9e-01	-2.0e-02	-2.9e-01	-4.2e-02	 7.3e-02	 8.5e-01	 5.5e-01	 5.3e-02	NA	NA	  1.5e-01
ENSG00000237541	HLA-DQA2	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000179344	HLA-DQB1	protein	 9.8e-01	 4.0e-14	-2.1e-01	-1.6e-01	 2.6e-01	 1.2e-01	-5.0e-01	-5.3e-04	-1.7e-01	-2.1e-01	-2.5e-01	-7.5e-02	 2.9e-01	 8.3e-02	 8.5e-02	 7.1e-01	 -2.4e-01
ENSG00000232629	HLA-DQB2	protein	 1.2e+00	 1.2e-11	NA	NA	 1.2e-02	 9.3e-01	-6.3e-01	-1.3e-11	 3.2e-02	 6.8e-01	NA	NA	-4.9e-02	-7.8e-01	NA	NA	  9.2e-01
ENSG00000204287	HLA-DRA	protein	 8.9e-01	 3.0e-28	-3.4e-02	-6.2e-01	 2.8e-01	 1.8e-03	-1.1e+00	-3.1e-29	-4.7e-01	-2.3e-15	 6.0e-01	 2.0e-02	 2.3e-01	 5.9e-03	 4.5e-01	 2.8e-03	  4.9e-02
ENSG00000196126	HLA-DRB1	protein	 5.6e-01	 1.4e-16	-9.1e-02	-2.4e-01	 2.2e-02	 7.8e-01	-8.8e-01	-5.0e-27	-2.8e-01	-1.4e-05	-2.3e-01	-3.0e-02	 2.5e-01	 2.2e-02	 2.1e-01	 4.8e-02	  2.7e-01
ENSG00000198502	HLA-DRB5	protein	 6.3e-01	 1.1e-14	-5.3e-03	-9.4e-01	 3.3e-01	 2.0e-03	-1.0e+00	-1.2e-20	-3.2e-01	-7.2e-04	-3.2e-02	-8.3e-01	 7.4e-01	 3.1e-07	 7.2e-01	 5.0e-03	  1.5e-02
ENSG00000204592	HLA-E	protein	 6.8e-01	 1.9e-27	 1.1e-01	 2.2e-02	 4.1e-01	 2.5e-10	-4.6e-01	-1.9e-10	-5.5e-01	-3.0e-20	-2.3e-01	-3.3e-02	 2.9e-01	 5.2e-04	-1.1e-01	-1.8e-01	  8.4e-02
ENSG00000204642	HLA-F	protein	 9.9e-01	 1.8e-25	 7.9e-02	 1.8e-01	 7.0e-01	 1.6e-12	-5.4e-01	-8.1e-12	-5.1e-01	-2.2e-16	-2.8e-01	-9.0e-03	 4.2e-01	 1.1e-05	 2.1e-01	 6.4e-02	  8.4e-03
ENSG00000204632	HLA-G	protein	 1.4e+00	 2.6e-08	NA	NA	NA	NA	-5.4e-01	-8.0e-06	-3.9e-01	-5.9e-04	NA	NA	NA	NA	NA	NA	 -1.8e-01
ENSG00000159267	HLCS	protein	-1.1e-01	-1.2e-04	 1.7e-01	 3.3e-03	-3.1e-01	-9.8e-11	 1.4e-01	 1.9e-05	 9.4e-02	 1.6e-03	-1.4e-01	-8.6e-02	-3.5e-01	-2.0e-06	 2.6e-01	 6.2e-04	 -2.9e-01
ENSG00000108924	HLF	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000071794	HLTF	protein	-1.0e-01	-7.7e-04	 1.4e-01	 1.8e-01	 2.8e-01	 2.0e-06	 6.9e-01	 6.2e-28	 5.2e-01	 8.1e-26	 2.7e-01	 1.3e-03	-6.0e-01	-4.5e-13	NA	NA	  2.7e-14
ENSG00000136630	HLX	protein	NA	NA	NA	NA	NA	NA	-8.0e-01	-3.0e-18	NA	NA	NA	NA	NA	NA	NA	NA	 -3.0e-18
ENSG00000101294	HM13	protein	 5.1e-01	 5.8e-15	 5.7e-01	 8.8e-23	 2.4e-01	 6.6e-04	 6.9e-01	 9.6e-27	 6.6e-01	 1.2e-27	 9.0e-01	 1.2e-08	-1.3e+00	-1.5e-10	-9.0e-02	-4.1e-01	  7.2e-48
ENSG00000147421	HMBOX1	protein	-1.3e-01	-9.5e-03	-7.1e-01	-4.5e-03	-1.8e-01	-6.8e-03	-5.6e-01	-2.4e-23	-5.9e-01	-1.0e-28	NA	NA	-2.8e-01	-1.2e-03	-7.6e-02	-3.0e-01	 -1.0e-36
ENSG00000256269	HMBS	protein	 1.8e-01	 1.3e-03	-1.3e-01	-1.7e-02	-5.4e-01	-1.0e-16	-5.0e-01	-1.4e-19	-4.1e-01	-9.4e-20	-3.5e-02	-7.8e-01	-4.3e-01	-1.4e-10	-8.9e-02	-1.1e-01	 -4.1e-33
ENSG00000183624	HMCES	protein	-2.5e-01	-1.0e-14	 1.5e-01	 1.1e-05	 3.5e-01	 5.6e-09	 8.8e-01	 1.4e-31	 3.0e-01	 2.8e-17	 3.6e-01	 5.2e-03	 2.7e-01	 5.7e-05	 2.0e-01	 1.2e-03	  6.5e-31
ENSG00000143341	HMCN1	protein	 8.5e-01	 4.4e-20	-1.1e-01	-2.3e-01	 5.6e-02	 4.6e-01	-6.2e-01	-3.4e-19	-2.4e-01	-4.8e-05	-4.4e-02	-8.0e-01	 8.3e-01	 5.8e-12	-1.1e-01	-4.5e-01	  8.3e-01
ENSG00000148357	HMCN2	protein	-2.8e-02	-8.3e-01	-1.2e+00	-6.1e-23	-4.1e-01	-6.3e-04	-7.6e-01	-1.8e-14	-3.0e-01	-2.2e-05	NA	NA	 1.1e-01	 3.6e-01	-1.1e+00	-1.9e-06	 -2.1e-28
ENSG00000140382	HMG20A	protein	 2.9e-01	 2.6e-19	 2.6e-02	 4.9e-01	 9.1e-02	 1.1e-02	 3.4e-01	 1.4e-22	 1.9e-01	 1.7e-08	 3.0e-01	 5.4e-05	 6.4e-02	 2.4e-01	-1.4e-01	-7.6e-03	  1.4e-26
ENSG00000064961	HMG20B	protein	 1.3e-01	 1.0e-05	NA	NA	-1.4e-02	-8.4e-01	 4.3e-01	 6.4e-27	 2.1e-01	 3.5e-14	 2.2e-01	 2.3e-02	-1.2e-01	-2.1e-01	-2.5e-01	-7.3e-05	  1.3e-13
ENSG00000137309	HMGA1	protein	-2.0e-01	-4.4e-04	 9.5e-01	 4.7e-28	 5.6e-01	 4.0e-13	 9.2e-01	 6.3e-33	 8.0e-01	 1.4e-29	 1.0e+00	 1.4e-06	 5.4e-01	 1.2e-13	 2.9e-02	 7.6e-01	  2.4e-71
ENSG00000149948	HMGA2	protein	 1.2e-01	 1.4e-01	 9.0e-01	 1.3e-15	 1.3e+00	 3.2e-14	 1.6e+00	 1.9e-18	 6.4e-01	 4.5e-05	NA	NA	 7.9e-01	 7.6e-06	-1.2e-01	-5.9e-01	  1.8e-37
